Experiment,Val_Loss,Val_IoU,Val_F1,Val_Recall,Val_Prec,Test_Loss,Test_IoU,Test_F1,Test_Recall,Test_Prec
DeepLabV3Plus-resnet34-imagenet_Single-TB,6.052011865250607,0.393731914936228,0.5532392707276852,0.724767582213625,0.4725602072604159,6.768684546152751,0.307358980178833,0.4644343852996826,0.4887462953726451,0.44628270467122394
DeepLabV3Plus-resnet34-imagenet_Shift-TA_TC-to-TB_10pct,5.7381421235891485,0.4973298299771089,0.6416209512031995,0.730805156322626,0.595569372177124,6.5853034655253095,0.26004604001839954,0.40665753682454425,0.5868405004342397,0.3206024169921875
