Experiment,Val_Loss,Val_IoU,Val_F1,Val_Recall,Val_Prec,Test_Loss,Test_IoU,Test_F1,Test_Recall,Test_Prec
DeepLabV3Plus-resnet34-imagenet_Shift-TA_TB-to-TC_10pct,5.539816494573627,0.5239996104909662,0.6746845276732194,0.8077954304845709,0.6040511831902621,5.4006797012529875,0.357259264117793,0.5228759489561382,0.7060532224805731,0.4261459763112821
