Experiment,Val_Loss,Val_IoU,Val_F1,Val_Recall,Val_Prec,Test_Loss,Test_IoU,Test_F1,Test_Recall,Test_Prec
Single-TA,5.185746299686716,0.6934616218751936,0.8159796328686956,0.8137438146036062,0.8212328473133828,4.830938019071307,0.7532071215765817,0.8587203826223101,0.8624701040131705,0.855526191847665
